episode_key,sequence_id,athlete_name,episode_id,path_signature,step_index,step_hidden_state,step_observed_feature,confidence
Общее::Осипюк Т.М.::7::1730,Общее::Осипюк Т.М.,Осипюк Т.М.,7,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
Общее::Осипюк Т.М.::7::1730,Общее::Осипюк Т.М.,Осипюк Т.М.,7,S1->S2->S3->O0,3,S3,x_s3_vup=5.0000,1.0
Общее::Осипюк Т.М.::7::1730,Общее::Осипюк Т.М.,Осипюк Т.М.,7,S1->S2->S3->O0,4,O,O0,1.0
Общее::Осипюк Т.М.::8::1731,Общее::Осипюк Т.М.,Осипюк Т.М.,8,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
Общее::Осипюк Т.М.::8::1731,Общее::Осипюк Т.М.,Осипюк Т.М.,8,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
Общее::Осипюк Т.М.::8::1731,Общее::Осипюк Т.М.,Осипюк Т.М.,8,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
Общее::Осипюк Т.М.::8::1731,Общее::Осипюк Т.М.,Осипюк Т.М.,8,S1->S2->S3->O0,4,O,O0,1.0
Общее::Осипюк Т.М.::9::1732,Общее::Осипюк Т.М.,Осипюк Т.М.,9,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
Общее::Осипюк Т.М.::9::1732,Общее::Осипюк Т.М.,Осипюк Т.М.,9,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
Общее::Осипюк Т.М.::9::1732,Общее::Осипюк Т.М.,Осипюк Т.М.,9,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
Общее::Осипюк Т.М.::9::1732,Общее::Осипюк Т.М.,Осипюк Т.М.,9,S1->S2->S3->O0,4,O,O0,1.0
Общее::Осипюк Т.М.::10::1733,Общее::Осипюк Т.М.,Осипюк Т.М.,10,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
Общее::Осипюк Т.М.::10::1733,Общее::Осипюк Т.М.,Осипюк Т.М.,10,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=3.0000;hooks=0.0000;posts=0.0000,1.0
Общее::Осипюк Т.М.::10::1733,Общее::Осипюк Т.М.,Осипюк Т.М.,10,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
Общее::Осипюк Т.М.::10::1733,Общее::Осипюк Т.М.,Осипюк Т.М.,10,S1->S2->S3->O0,4,O,O0,1.0
Общее::Осипюк Т.М.::11::1734,Общее::Осипюк Т.М.,Осипюк Т.М.,11,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
Общее::Осипюк Т.М.::11::1734,Общее::Осипюк Т.М.,Осипюк Т.М.,11,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=3.0000;hooks=0.0000;posts=0.0000,1.0
Общее::Осипюк Т.М.::11::1734,Общее::Осипюк Т.М.,Осипюк Т.М.,11,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
Общее::Осипюк Т.М.::11::1734,Общее::Осипюк Т.М.,Осипюк Т.М.,11,S1->S2->S3->O0,4,O,O0,1.0
Общее::Осипюк Т.М.::12::1735,Общее::Осипюк Т.М.,Осипюк Т.М.,12,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
Общее::Осипюк Т.М.::12::1735,Общее::Осипюк Т.М.,Осипюк Т.М.,12,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
Общее::Осипюк Т.М.::12::1735,Общее::Осипюк Т.М.,Осипюк Т.М.,12,S1->S2->S3->O0,3,S3,x_s3_vup=5.0000,1.0
Общее::Осипюк Т.М.::12::1735,Общее::Осипюк Т.М.,Осипюк Т.М.,12,S1->S2->S3->O0,4,O,O0,1.0
Общее::Тлеуж А.Ю.::1::1736,Общее::Тлеуж А.Ю.,Тлеуж А.Ю.,1,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
Общее::Тлеуж А.Ю.::1::1736,Общее::Тлеуж А.Ю.,Тлеуж А.Ю.,1,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
Общее::Тлеуж А.Ю.::1::1736,Общее::Тлеуж А.Ю.,Тлеуж А.Ю.,1,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
Общее::Тлеуж А.Ю.::1::1736,Общее::Тлеуж А.Ю.,Тлеуж А.Ю.,1,S1->S2->S3->O0,4,O,O0,1.0
Общее::Тлеуж А.Ю.::2::1737,Общее::Тлеуж А.Ю.,Тлеуж А.Ю.,2,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
Общее::Тлеуж А.Ю.::2::1737,Общее::Тлеуж А.Ю.,Тлеуж А.Ю.,2,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
Общее::Тлеуж А.Ю.::2::1737,Общее::Тлеуж А.Ю.,Тлеуж А.Ю.,2,S1->S2->S3->O0,3,S3,x_s3_vup=5.0000,1.0
Общее::Тлеуж А.Ю.::2::1737,Общее::Тлеуж А.Ю.,Тлеуж А.Ю.,2,S1->S2->S3->O0,4,O,O0,1.0
Общее::Тлеуж А.Ю.::3::1738,Общее::Тлеуж А.Ю.,Тлеуж А.Ю.,3,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
Общее::Тлеуж А.Ю.::3::1738,Общее::Тлеуж А.Ю.,Тлеуж А.Ю.,3,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
Общее::Тлеуж А.Ю.::3::1738,Общее::Тлеуж А.Ю.,Тлеуж А.Ю.,3,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
Общее::Тлеуж А.Ю.::3::1738,Общее::Тлеуж А.Ю.,Тлеуж А.Ю.,3,S1->S2->S3->O0,4,O,O0,1.0
Общее::Тлеуж А.Ю.::4::1739,Общее::Тлеуж А.Ю.,Тлеуж А.Ю.,4,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
Общее::Тлеуж А.Ю.::4::1739,Общее::Тлеуж А.Ю.,Тлеуж А.Ю.,4,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
Общее::Тлеуж А.Ю.::4::1739,Общее::Тлеуж А.Ю.,Тлеуж А.Ю.,4,S1->S2->S3->O0,3,S3,x_s3_vup=5.0000,1.0
Общее::Тлеуж А.Ю.::4::1739,Общее::Тлеуж А.Ю.,Тлеуж А.Ю.,4,S1->S2->S3->O0,4,O,O0,1.0
Общее::Тлеуж А.Ю.::5::1740,Общее::Тлеуж А.Ю.,Тлеуж А.Ю.,5,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
Общее::Тлеуж А.Ю.::5::1740,Общее::Тлеуж А.Ю.,Тлеуж А.Ю.,5,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=3.0000;hooks=0.0000;posts=0.0000,1.0
Общее::Тлеуж А.Ю.::5::1740,Общее::Тлеуж А.Ю.,Тлеуж А.Ю.,5,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
Общее::Тлеуж А.Ю.::5::1740,Общее::Тлеуж А.Ю.,Тлеуж А.Ю.,5,S1->S2->S3->O0,4,O,O0,1.0
Общее::Тлеуж А.Ю.::6::1741,Общее::Тлеуж А.Ю.,Тлеуж А.Ю.,6,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
Общее::Тлеуж А.Ю.::6::1741,Общее::Тлеуж А.Ю.,Тлеуж А.Ю.,6,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
Общее::Тлеуж А.Ю.::6::1741,Общее::Тлеуж А.Ю.,Тлеуж А.Ю.,6,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
Общее::Тлеуж А.Ю.::6::1741,Общее::Тлеуж А.Ю.,Тлеуж А.Ю.,6,S1->S2->S3->O0,4,O,O0,1.0
Общее::Тлеуж А.Ю.::7::1742,Общее::Тлеуж А.Ю.,Тлеуж А.Ю.,7,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
Общее::Тлеуж А.Ю.::7::1742,Общее::Тлеуж А.Ю.,Тлеуж А.Ю.,7,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
Общее::Тлеуж А.Ю.::7::1742,Общее::Тлеуж А.Ю.,Тлеуж А.Ю.,7,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
Общее::Тлеуж А.Ю.::7::1742,Общее::Тлеуж А.Ю.,Тлеуж А.Ю.,7,S1->S2->S3->O0,4,O,O0,1.0
Общее::Тлеуж А.Ю.::8::1743,Общее::Тлеуж А.Ю.,Тлеуж А.Ю.,8,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
Общее::Тлеуж А.Ю.::8::1743,Общее::Тлеуж А.Ю.,Тлеуж А.Ю.,8,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
Общее::Тлеуж А.Ю.::8::1743,Общее::Тлеуж А.Ю.,Тлеуж А.Ю.,8,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
Общее::Тлеуж А.Ю.::8::1743,Общее::Тлеуж А.Ю.,Тлеуж А.Ю.,8,S1->S2->S3->O0,4,O,O0,1.0
Общее::Тлеуж А.Ю.::9::1744,Общее::Тлеуж А.Ю.,Тлеуж А.Ю.,9,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
Общее::Тлеуж А.Ю.::9::1744,Общее::Тлеуж А.Ю.,Тлеуж А.Ю.,9,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
Общее::Тлеуж А.Ю.::9::1744,Общее::Тлеуж А.Ю.,Тлеуж А.Ю.,9,S1->S2->S3->O0,3,S3,x_s3_vup=5.0000,1.0
Общее::Тлеуж А.Ю.::9::1744,Общее::Тлеуж А.Ю.,Тлеуж А.Ю.,9,S1->S2->S3->O0,4,O,O0,1.0
Общее::Тлеуж А.Ю.::10::1745,Общее::Тлеуж А.Ю.,Тлеуж А.Ю.,10,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
Общее::Тлеуж А.Ю.::10::1745,Общее::Тлеуж А.Ю.,Тлеуж А.Ю.,10,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=3.0000;hooks=0.0000;posts=0.0000,1.0
Общее::Тлеуж А.Ю.::10::1745,Общее::Тлеуж А.Ю.,Тлеуж А.Ю.,10,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
Общее::Тлеуж А.Ю.::10::1745,Общее::Тлеуж А.Ю.,Тлеуж А.Ю.,10,S1->S2->S3->O0,4,O,O0,1.0
Общее::Тлеуж А.Ю.::11::1746,Общее::Тлеуж А.Ю.,Тлеуж А.Ю.,11,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
Общее::Тлеуж А.Ю.::11::1746,Общее::Тлеуж А.Ю.,Тлеуж А.Ю.,11,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
Общее::Тлеуж А.Ю.::11::1746,Общее::Тлеуж А.Ю.,Тлеуж А.Ю.,11,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
Общее::Тлеуж А.Ю.::11::1746,Общее::Тлеуж А.Ю.,Тлеуж А.Ю.,11,S1->S2->S3->O0,4,O,O0,1.0
Общее::Тлеуж А.Ю.::12::1747,Общее::Тлеуж А.Ю.,Тлеуж А.Ю.,12,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
Общее::Тлеуж А.Ю.::12::1747,Общее::Тлеуж А.Ю.,Тлеуж А.Ю.,12,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=3.0000;hooks=0.0000;posts=0.0000,1.0
Общее::Тлеуж А.Ю.::12::1747,Общее::Тлеуж А.Ю.,Тлеуж А.Ю.,12,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
Общее::Тлеуж А.Ю.::12::1747,Общее::Тлеуж А.Ю.,Тлеуж А.Ю.,12,S1->S2->S3->O0,4,O,O0,1.0
Общее::Чайка Д.В.::1::1748,Общее::Чайка Д.В.,Чайка Д.В.,1,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
Общее::Чайка Д.В.::1::1748,Общее::Чайка Д.В.,Чайка Д.В.,1,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
Общее::Чайка Д.В.::1::1748,Общее::Чайка Д.В.,Чайка Д.В.,1,S1->S2->S3->O0,3,S3,x_s3_vup=5.0000,1.0
Общее::Чайка Д.В.::1::1748,Общее::Чайка Д.В.,Чайка Д.В.,1,S1->S2->S3->O0,4,O,O0,1.0
Общее::Чайка Д.В.::2::1749,Общее::Чайка Д.В.,Чайка Д.В.,2,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
Общее::Чайка Д.В.::2::1749,Общее::Чайка Д.В.,Чайка Д.В.,2,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
Общее::Чайка Д.В.::2::1749,Общее::Чайка Д.В.,Чайка Д.В.,2,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
Общее::Чайка Д.В.::2::1749,Общее::Чайка Д.В.,Чайка Д.В.,2,S1->S2->S3->O0,4,O,O0,1.0
Общее::Чайка Д.В.::3::1750,Общее::Чайка Д.В.,Чайка Д.В.,3,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
Общее::Чайка Д.В.::3::1750,Общее::Чайка Д.В.,Чайка Д.В.,3,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
Общее::Чайка Д.В.::3::1750,Общее::Чайка Д.В.,Чайка Д.В.,3,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
Общее::Чайка Д.В.::3::1750,Общее::Чайка Д.В.,Чайка Д.В.,3,S1->S2->S3->O0,4,O,O0,1.0
Общее::Чайка Д.В.::4::1751,Общее::Чайка Д.В.,Чайка Д.В.,4,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
Общее::Чайка Д.В.::4::1751,Общее::Чайка Д.В.,Чайка Д.В.,4,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
Общее::Чайка Д.В.::4::1751,Общее::Чайка Д.В.,Чайка Д.В.,4,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
Общее::Чайка Д.В.::4::1751,Общее::Чайка Д.В.,Чайка Д.В.,4,S1->S2->S3->O0,4,O,O0,1.0
Общее::Чайка Д.В.::5::1752,Общее::Чайка Д.В.,Чайка Д.В.,5,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
Общее::Чайка Д.В.::5::1752,Общее::Чайка Д.В.,Чайка Д.В.,5,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
Общее::Чайка Д.В.::5::1752,Общее::Чайка Д.В.,Чайка Д.В.,5,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
Общее::Чайка Д.В.::5::1752,Общее::Чайка Д.В.,Чайка Д.В.,5,S1->S2->S3->O0,4,O,O0,1.0
Общее::Чайка Д.В.::6::1753,Общее::Чайка Д.В.,Чайка Д.В.,6,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
Общее::Чайка Д.В.::6::1753,Общее::Чайка Д.В.,Чайка Д.В.,6,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
Общее::Чайка Д.В.::6::1753,Общее::Чайка Д.В.,Чайка Д.В.,6,S1->S2->S3->O0,3,S3,x_s3_vup=5.0000,1.0
Общее::Чайка Д.В.::6::1753,Общее::Чайка Д.В.,Чайка Д.В.,6,S1->S2->S3->O0,4,O,O0,1.0
Общее::Чайка Д.В.::7::1754,Общее::Чайка Д.В.,Чайка Д.В.,7,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
Общее::Чайка Д.В.::7::1754,Общее::Чайка Д.В.,Чайка Д.В.,7,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
Общее::Чайка Д.В.::7::1754,Общее::Чайка Д.В.,Чайка Д.В.,7,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
Общее::Чайка Д.В.::7::1754,Общее::Чайка Д.В.,Чайка Д.В.,7,S1->S2->S3->O0,4,O,O0,1.0
Общее::Чайка Д.В.::8::1755,Общее::Чайка Д.В.,Чайка Д.В.,8,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
Общее::Чайка Д.В.::8::1755,Общее::Чайка Д.В.,Чайка Д.В.,8,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
Общее::Чайка Д.В.::8::1755,Общее::Чайка Д.В.,Чайка Д.В.,8,S1->S2->S3->O0,3,S3,x_s3_vup=5.0000,1.0
Общее::Чайка Д.В.::8::1755,Общее::Чайка Д.В.,Чайка Д.В.,8,S1->S2->S3->O0,4,O,O0,1.0
Общее::Чайка Д.В.::9::1756,Общее::Чайка Д.В.,Чайка Д.В.,9,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
Общее::Чайка Д.В.::9::1756,Общее::Чайка Д.В.,Чайка Д.В.,9,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
Общее::Чайка Д.В.::9::1756,Общее::Чайка Д.В.,Чайка Д.В.,9,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
Общее::Чайка Д.В.::9::1756,Общее::Чайка Д.В.,Чайка Д.В.,9,S1->S2->S3->O0,4,O,O0,1.0
Общее::Недобежкин И.Н.::1::1757,Общее::Недобежкин И.Н.,Недобежкин И.Н.,1,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
Общее::Недобежкин И.Н.::1::1757,Общее::Недобежкин И.Н.,Недобежкин И.Н.,1,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
Общее::Недобежкин И.Н.::1::1757,Общее::Недобежкин И.Н.,Недобежкин И.Н.,1,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
Общее::Недобежкин И.Н.::1::1757,Общее::Недобежкин И.Н.,Недобежкин И.Н.,1,S1->S2->S3->O0,4,O,O0,1.0
Общее::Недобежкин И.Н.::2::1758,Общее::Недобежкин И.Н.,Недобежкин И.Н.,2,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
Общее::Недобежкин И.Н.::2::1758,Общее::Недобежкин И.Н.,Недобежкин И.Н.,2,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=3.0000;hooks=0.0000;posts=0.0000,1.0
Общее::Недобежкин И.Н.::2::1758,Общее::Недобежкин И.Н.,Недобежкин И.Н.,2,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
Общее::Недобежкин И.Н.::2::1758,Общее::Недобежкин И.Н.,Недобежкин И.Н.,2,S1->S2->S3->O0,4,O,O0,1.0
Общее::Недобежкин И.Н.::3::1759,Общее::Недобежкин И.Н.,Недобежкин И.Н.,3,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
Общее::Недобежкин И.Н.::3::1759,Общее::Недобежкин И.Н.,Недобежкин И.Н.,3,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
Общее::Недобежкин И.Н.::3::1759,Общее::Недобежкин И.Н.,Недобежкин И.Н.,3,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
Общее::Недобежкин И.Н.::3::1759,Общее::Недобежкин И.Н.,Недобежкин И.Н.,3,S1->S2->S3->O0,4,O,O0,1.0
Общее::Недобежкин И.Н.::4::1760,Общее::Недобежкин И.Н.,Недобежкин И.Н.,4,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
Общее::Недобежкин И.Н.::4::1760,Общее::Недобежкин И.Н.,Недобежкин И.Н.,4,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
Общее::Недобежкин И.Н.::4::1760,Общее::Недобежкин И.Н.,Недобежкин И.Н.,4,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
Общее::Недобежкин И.Н.::4::1760,Общее::Недобежкин И.Н.,Недобежкин И.Н.,4,S1->S2->S3->O0,4,O,O0,1.0
Общее::Недобежкин И.Н.::5::1761,Общее::Недобежкин И.Н.,Недобежкин И.Н.,5,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
Общее::Недобежкин И.Н.::5::1761,Общее::Недобежкин И.Н.,Недобежкин И.Н.,5,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
Общее::Недобежкин И.Н.::5::1761,Общее::Недобежкин И.Н.,Недобежкин И.Н.,5,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
Общее::Недобежкин И.Н.::5::1761,Общее::Недобежкин И.Н.,Недобежкин И.Н.,5,S1->S2->S3->O0,4,O,O0,1.0
Общее::Недобежкин И.Н.::6::1762,Общее::Недобежкин И.Н.,Недобежкин И.Н.,6,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
Общее::Недобежкин И.Н.::6::1762,Общее::Недобежкин И.Н.,Недобежкин И.Н.,6,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
Общее::Недобежкин И.Н.::6::1762,Общее::Недобежкин И.Н.,Недобежкин И.Н.,6,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
Общее::Недобежкин И.Н.::6::1762,Общее::Недобежкин И.Н.,Недобежкин И.Н.,6,S1->S2->S3->O0,4,O,O0,1.0
Общее::Недобежкин И.Н.::7::1763,Общее::Недобежкин И.Н.,Недобежкин И.Н.,7,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
Общее::Недобежкин И.Н.::7::1763,Общее::Недобежкин И.Н.,Недобежкин И.Н.,7,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
Общее::Недобежкин И.Н.::7::1763,Общее::Недобежкин И.Н.,Недобежкин И.Н.,7,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
Общее::Недобежкин И.Н.::7::1763,Общее::Недобежкин И.Н.,Недобежкин И.Н.,7,S1->S2->S3->O0,4,O,O0,1.0
Общее::Недобежкин И.Н.::8::1764,Общее::Недобежкин И.Н.,Недобежкин И.Н.,8,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
Общее::Недобежкин И.Н.::8::1764,Общее::Недобежкин И.Н.,Недобежкин И.Н.,8,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
Общее::Недобежкин И.Н.::8::1764,Общее::Недобежкин И.Н.,Недобежкин И.Н.,8,S1->S2->S3->O0,3,S3,x_s3_vup=0.0000,1.0
Общее::Недобежкин И.Н.::8::1764,Общее::Недобежкин И.Н.,Недобежкин И.Н.,8,S1->S2->S3->O0,4,O,O0,1.0
Общее::Недобежкин И.Н.::9::1765,Общее::Недобежкин И.Н.,Недобежкин И.Н.,9,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
Общее::Недобежкин И.Н.::9::1765,Общее::Недобежкин И.Н.,Недобежкин И.Н.,9,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
Общее::Недобежкин И.Н.::9::1765,Общее::Недобежкин И.Н.,Недобежкин И.Н.,9,S1->S2->S3->O0,3,S3,x_s3_vup=5.0000,1.0
Общее::Недобежкин И.Н.::9::1765,Общее::Недобежкин И.Н.,Недобежкин И.Н.,9,S1->S2->S3->O0,4,O,O0,1.0
Общее::Бородин А.В.::1::1766,Общее::Бородин А.В.,Бородин А.В.,1,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
Общее::Бородин А.В.::1::1766,Общее::Бородин А.В.,Бородин А.В.,1,S1->S2->S3->O0,2,S2,captures=0.0000;holds=0.0000;wraps=0.0000;hooks=0.0000;posts=0.0000,1.0
Общее::Бородин А.В.::1::1766,Общее::Бородин А.В.,Бородин А.В.,1,S1->S2->S3->O0,3,S3,x_s3_vup=5.0000,1.0
Общее::Бородин А.В.::1::1766,Общее::Бородин А.В.,Бородин А.В.,1,S1->S2->S3->O0,4,O,O0,1.0
Общее::Бородин А.В.::2::1767,Общее::Бородин А.В.,Бородин А.В.,2,S1->S2->S3->O0,1,S1,x_s1_ps=0.0000;x_s1_ls=0.0000;delta_t=0.0000,1.0
